ProbeName	groundControl	sim1G	spaceFlight
A_12_P167088	32.68633796296296	36.582371944444446	36.66542138888889
A_12_P111897	7297.578777777777	6290.8516481481465	6769.493083333335
A_12_P150290	3936.101675925926	4354.090075925925	4152.105342592592
A_12_P131223	1099.8380055555556	1084.9979638888888	1123.8411342592592
A_12_P107867	36.39976398148148	34.59897685185185	33.64784990740741
A_12_P110548	405.7337631481482	432.397533888889	453.03822777777776
A_12_P172087	2491.987609259259	2752.5275527777776	2758.1753629629634
A_12_P139415	10835.16962962963	8090.087370370372	11415.057435185188
A_12_P104224	194.57088194444444	228.458652962963	191.33099796296298
A_12_P161563	33.82416277777778	30.205462037037034	31.331980462962964
A_12_P158615	791.9871759259258	1057.241177777778	1012.4293000000001
A_12_P113485	50.64263157407407	47.010091574074075	47.44926277777777
A_12_P100981	48.39836842592593	39.79512527777779	40.13158888888888
A_12_P176279	37.663054166666676	33.75986018518519	33.53076814814815
A_12_P143410	300.05952861111115	294.82672379629633	394.35159509259256
A_12_P163634	63.080420555555555	66.65167046296297	65.51666277777778
A_12_P163019	140.35492296296295	154.9596359259259	182.4384761111111
A_12_P161475	146.4457173148148	105.03467046296295	114.52062481481482
A_12_P173947	364.89153555555555	473.16988240740744	456.56696111111114
A_12_P174997	3699.8941714814814	3953.703416666667	3833.853801851852
A_12_P174896	305.6585850925926	290.66773648148154	322.33115240740744
A_12_P130422	90.87201583333335	90.90186694444445	70.8885260185185
A_12_P107239	273.184682037037	265.39332481481483	333.09395175925926
A_12_P159370	653.2670073148147	536.0901925925925	613.6511101851853
(-)3xSLv1	31.054996759259257	30.75347555555555	28.895697685185183
A_12_P172637	160.56499675925923	150.4555548148148	140.4477226851852
A_12_P167138	40.426145	43.48104851851851	42.817860925925935
A_12_P145360	252.00346351851852	458.23097333333334	253.58198814814818
A_12_P104294	1022.1194999999998	1276.8116535185184	823.5407178703704
A_12_P118654	12510.160842592595	14694.948601851853	16842.647222222222
A_12_P104052	2749.464732407407	3289.158326111112	1561.4372796296295
A_12_P166475	376.11434444444444	389.62506018518525	396.5224999074074
A_12_P146055	526.8803661111111	579.1765666666668	668.7302851851852
A_12_P100594	97.66970111111111	104.70023101851852	95.50324194444444
A_12_P169792	38.05370527777779	36.446160740740744	35.362133703703705
A_12_P113416	23949.209009259255	29875.030472222224	28349.621555555557
A_12_P104191	119.25090444444443	89.65269185185186	104.04071046296293
A_12_P141821	29.269208425925928	30.947064166666664	29.741335092592593
A_12_P119476	1225.6232759259262	1529.6897267592592	743.4261188888889
A_12_P100797	11641.786240740743	11689.841361111112	10046.726740740742
A_12_P172482	110.77830083333332	121.52120388888888	129.49636268518518
A_12_P104587	40.493809537037045	35.76291657407407	35.369298425925926
A_12_P177523	38.37002092592593	32.69448194444445	40.675674907407405
A_12_P154032	201.94601324074077	215.26162305555556	214.89847527777775
A_12_P166004	36.46012898148149	33.20587287037037	32.26555
A_12_P152951	128.79594305555557	116.26753935185184	140.61499768518516
A_12_P177175	54.201020462962965	43.359522962962956	48.200896944444445
A_12_P180463	41.51107953703704	48.432253333333335	38.59243518518519
A_12_P117057	1387.695375	1581.5973175925926	1673.9227472222221
A_12_P161656	27.709076481481485	30.05225194444445	29.064196018518526
A_12_P117999	35.734484074074075	34.582379259259255	34.416866388888884
A_12_P118843	33.48384685185185	30.625456666666665	32.65846287037038
A_12_P180925	55.842357592592606	53.0651713888889	55.974129537037044
A_12_P178711	171.06979879629628	175.57976787037038	170.17999749999998
A_12_P102813	222.03753018518515	165.44430546296297	181.5092606481481
A_12_P141222	87.42157685185185	110.05225657407406	126.20523527777776
A_12_P179199	220.12976287037034	49.817873148148145	107.65151277777778
A_12_P151465	32.61894675925926	33.269831759259255	31.937652037037044
A_12_P113631	47.94334750000001	39.1888375925926	43.64791481481481
A_12_P132685	52.24082351851852	48.39235740740742	49.989457129629635
A_12_P107304	60.30673222222222	63.87479175925927	63.180091574074076
A_12_P171216	36.452917407407405	40.426145	37.856072777777776
A_12_P116394	2742.4183	2642.648758333333	2713.188681481482
A_12_P139356	11596.86850712963	5697.146018518518	7293.979907407408
A_12_P106091	321.4965511111111	219.58773212962964	312.9508812962963
A_12_P161309	283.77139231481476	299.11659888888886	321.2311987037037
A_12_P171005	32.42468083333333	32.65787888888889	30.76858592592592
A_12_P148073	131.54248796296298	208.7699386111111	91.95003472222218
A_12_P154240	1479.3416324999998	1294.8852361111112	1264.355812962963
A_12_P150856	3512.1693981481476	3462.2202749999997	3512.1693981481476
A_12_P116334	3142.371571296296	3593.7001009259257	3204.5393708333327
A_12_P103032	3535.936685185185	3848.3591629629627	3518.2876111111113
A_12_P118265	3344.6681018518516	3937.8832222222222	3840.665111111111
A_12_P101062	364.5681203703704	374.43002685185184	409.30105759259254
A_12_P106020	929.7204174074074	895.0876305555554	784.9531935185183
A_12_P148710	688.3546064814815	725.7125648148149	676.5985064814814
A_12_P144966	2674.1733546296296	3263.2514944444447	3468.369296296296
A_12_P115840	498.6850481481481	479.2994037037037	435.1671933333334
A_12_P101590	542.7880287037036	632.0274531481482	566.5220824074073
A_12_P109704	13416.821370370366	12235.483296296297	14223.90903703704
A_12_P177280	2233.770432407408	2230.2751435185187	2139.216684259259
A_12_P108179	2472.199479629629	2047.062527777778	1844.0405435185185
A_12_P175675	383.16247314814814	496.1921085185186	451.49953490740745
A_12_P173588	2352.109512962963	2352.109512962963	2102.77954537037
A_12_P147267	493.2658435185185	715.7723138888888	659.2363324074075
A_12_P119745	3141.3678303703696	3933.6784509259264	3751.940037037037
A_12_P114939	35.19612157407408	35.0616012037037	36.94562601851852
A_12_P105086	30.34955666666667	30.83459518518519	30.383050462962967
A_12_P104780	36.71424981481481	33.718928148148144	35.66931768518519
A_12_P103758	78574.0930873148	96596.63018518519	97860.3638888889
A_12_P107378	30.66220425925926	30.018445462962962	30.011291481481482
(+)eQC-42	31.997465092592595	31.943227129629634	30.182576111111107
A_12_P180178	680.4267037037037	780.2767787037037	722.9707916666666
A_12_P142362	33.40493694444445	31.660967129629626	31.91835824074074
A_12_P114786	380.9718638888888	475.08393342592586	579.8228819444444
A_12_P154885	45.386469537037044	47.08899851851853	48.61348148148149
A_12_P103527	37.76583518518518	36.264526666666676	47.64445231481482
A_12_P164188	36.40566555555555	39.341671481481484	38.563848148148146
A_12_P131381	32.3933112962963	30.31014796296296	32.10927564814815
A_12_P160240	430.3684166666667	652.7918231481482	647.9890666666666
A_12_P154926	786.8561907407407	906.2326074074075	788.8489916666667
A_12_P104125	81.688805	68.25847148148148	80.32620898148147
A_12_P108837	1533.0274461111112	1357.6716472222224	1517.7382750000004
A_12_P139780	2689.1874712962963	2835.6012787037034	2797.4934083333333
A_12_P165801	110.64319620370368	137.47120583333333	127.54484675925927
A_12_P174593	101.88768064814815	98.02831027777778	101.02926675925926
A_12_P104540	4197.5192962962965	4213.255166666667	4281.083863888889
A_12_P107113	853.0370787037036	1052.4444601851853	992.6806694444444
A_12_P170727	39.69912907407407	34.593535648148155	37.38481916666667
A_12_P180512	39.649425	40.63488101851852	40.671175000000005
A_12_P151715	3449.9091111111115	2369.7950629629627	3010.474658333334
A_12_P138531	136.9874562962963	162.8070832407407	211.96384574074077
A_12_P177354	29.934003425925923	30.126974074074074	29.693853518518512
A_12_P143645	67.01893287037038	52.07590657407408	62.55414425925926
A_12_P109306	436.11199796296296	309.316080462963	344.6766631481482
A_12_P113891	70.35818916666668	58.461423148148164	61.00616305555556
A_12_P103357	16297.868685185182	11696.31103703704	13004.137348888891
A_12_P130111	444.8730112962962	426.50239351851855	471.9223083333334
A_12_P105437	326.5231164814815	388.156962962963	231.44071120370373
A_12_P111382	744.6098842592593	703.6743712962962	736.6603111111111
A_12_P177621	30.835192129629633	28.37562537037037	28.930058333333324
A_12_P103301	44.71676648148149	48.394615925925926	41.41654657407407
A_12_P161525	27.190129074074076	28.840910462962967	28.758564444444442
A_12_P156440	101.97207462962962	81.6553887037037	101.51573555555557
A_12_P101615	5968.736459259258	5870.090583333334	6190.705805555556
A_12_P105504	1281.375375925926	1195.3646101851853	1255.355166666667
