ProbeName	groundControl	sim1G	spaceFlight
A_12_P119577	133.24106111111112	87.09018083333336	99.56202444444445
A_12_P174418	75.26958333333333	47.87321305555557	49.6409688888889
A_12_P111750	81.14534222222223	28.594301944444446	37.18691750000002
A_12_P108211	5804.839888888889	3356.032111111111	3397.4556111111106
A_12_P116490	5289.672666666666	3238.948805555555	3315.9353055555557
A_12_P107731	12386.033666666666	6604.565083333332	7678.098055555554
A_12_P118679	1697.617	1056.2782916666665	1085.3810583333334
A_12_P119040	154.32261000000003	72.03666805555557	86.63562722222223
A_12_P143830	151.72488555555557	74.1726675	82.81034083333334
A_12_P136365	1252.5583777777777	678.4664944444444	595.3467999999999
A_12_P106221	93.76561222222222	69.23934222222223	47.888568333333346
A_12_P170179	379.15757777777776	268.43335055555553	159.36896833333333
A_12_P152207	215697.08888888886	120115.79444444443	107610.39583333333
A_12_P103543	3904.384666666666	1668.4232069444445	1093.7342138888891
A_12_P174293	53.70770888888889	31.5830075	34.44107388888889
A_12_P177338	292.76983333333334	159.6357880555556	180.66385055555554
A_12_P167695	318.6861444444445	124.884335	141.29628333333332
A_12_P109431	158.3924777777778	121.37118472222222	64.88079388888887
A_12_P113833	488.8398222222223	294.6366583333333	275.9451055555555
A_12_P108019	10140.076111111111	5550.250722222222	4956.096888888889
A_12_P116615	3193.9424444444444	1807.3485055555557	1710.9337666666665
A_12_P157755	38.61735444444444	24.58450277777778	27.08570722222222
A_12_P107918	58.41767888888889	30.36591583333333	34.106775
A_12_P100945	8956.79877777778	5639.035388888889	5301.413972222222
A_12_P160689	1643.3538888888888	1304.7550583333332	1274.5614611111114
A_12_P103506	3117.8853333333336	1770.7560583333336	1650.1304166666664
A_12_P113845	75.08953333333335	36.12306083333334	40.55275500000001
A_12_P101427	43.31209666666667	28.826821944444443	31.940625000000004
A_12_P145325	555.6469999999999	258.56140277777774	239.4564041666667
(-)3xSLv1	36.522101111111105	23.389625555555558	26.637309166666668
A_12_P102198	1055.6579888888891	890.9681994444444	317.7610161111111
A_12_P137833	230.21476222222225	88.52933777777778	122.66181666666664
A_12_P114449	76.21233555555557	45.94485305555556	50.31994277777779
A_12_P138342	3500.833222222222	1548.189041666667	1724.5212888888884
A_12_P160125	61.31378111111111	33.29608972222222	37.777541666666664
A_12_P165469	23078.838888888888	15794.758583333336	14989.149000000001
A_12_P105487	1880.1654444444441	1106.9204333333332	1015.5337888888886
A_12_P176759	239.93753333333336	170.42912388888885	87.14446083333333
A_12_P143765	36.929542222222224	24.11276388888889	27.622970555555554
(+)E1A_r60_1	213974.0111111111	127545.48722222222	126098.1122222222
A_12_P102514	994.9701777777778	642.4218611111111	640.2401055555556
A_12_P138850	396.83273333333335	189.78546249999997	194.626565
A_12_P135489	70.04389444444445	42.424815833333334	45.894360000000006
A_12_P101082	174.7404666666667	84.09537666666668	98.85089694444446
A_12_P120180	1770.3136666666667	1239.8886361111108	1174.4984722222223
A_12_P112469	59284.686666666676	40122.64166666667	40567.092222222214
A_12_P141706	2016.8579999999997	1086.9452444444444	1134.066963888889
A_12_P100136	4775.228666666667	3057.944916666667	2808.114722222222
